ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Année_de_construction,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_habitable,Meublé,Grenier,Garage,Nombre_de_Garages,Équipement_de_la_cuisine,Nombre_de_salles_de_bain,Nombre_de_toilettes,Type_de_chauffage,Ascenseur,Orientation_de_la_façade_du_bien,Nombre_de_façades,Nombre_de_places_de_parking_extérieur,Jardin,Terrasse_aménagée,Surface_totale_du_terrain,Conso_spécifique_dénergie_primaire,Conso_annuelle_totale_dénergie_primaire,Référence_PEB,Date_de_validité_PEB,Emission_de_CO2,Attestation__Installation_électrique,Type_de_zone_inondable,Zone_inondable_délimitée,Surface_du_séjour,Étage_de_lappartement,Nombre_détages_de_limmeuble,Surface_de_la_terrasse,Attestation__Asbuilt,Bien_actuellement_loué,Caves,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Nombre_de_douches,Surface_chambre_à_coucher_1,Type_de_cuisine,Surface_de_la_cuisine,Surface_de_lades_salles_de_bain,Type_de_vitrage,Accessible_aux_moins_valides,Raccordé_aux_égouts,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Piscine_extérieure,Surface_des_caves,Parlophone,Surface_totale,Surface_chambre_à_coucher_2,Nombre_de_place_de_parking_intérieur,Panneaux_solaires,Orientation_de_la_terrasse,Surface_du_bureau,Panneaux_solaires_thermiques,Attestation__Citernes_à_mazout,Largeur_de_la_façade,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Surface_chambre_à_coucher_5,Surface_du_jardin,Surface_salle_à_manger,Alarme_antieffraction,Largeur_du_terrain_à_rue,Profondeur_du_terrain,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Le_bien_fait_lobjet_dun_droit_de_préemption,Chauffage_au_sol,Feu_ouvert,Orientation_du_jardin,Citerne_à_eau_de_pluie,Possibilités_pour_profession_libérale,Surface_constructible,Pompe_à_chaleur,Attestation__Installation_électrique__Validité,Adaptations_pour_les_seniors,Surface_du_grenier,Espace_ouvert_sensible_à_leau__WORG,Balcon,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Maison_basse_énergie,Station_de_charge_électrique,Surface_du_garage,Adoucisseur_deau,Porte_daccès_sécurisée,Air_conditionné,Niveau_E,Appartement_de_service,Compteur_Bihoraire,Compteur_deau_individuel,Domotique,HammamSaunaJacuzzi
https://immovlan.be/fr/detail/maison/a-vendre/1480/tubize/vbc79713,VBC79713,Maison à vendre,880000,,1480 Tubize,Normal,2010,,7,400 m²,Non,Non,Oui,1,Super équipée,1,2,Gaz,Non,,4,4,Oui,Oui,3634 m²,108 kWh/m²/an,,20250415031166,15/04/2035,,"oui, attestation conforme",Information non communiquée,Information non communiquée,50 m²,,2,72 m²,,Non,Non,Non,Non,Non,Non,Non,1,,,,,,,,,,,,,,,,Oui,,,,,,,,,1182 m²,,,,,,,,,,,,,200 m²,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1480/clabecq/vbc79712,VBC79712,Maison à vendre,250000,,1480 Clabecq,Normal,1974,,3,120 m²,Non,Non,Oui,1,Super équipée,1,1,Gaz,Non,,3,2,Oui,Oui,257 m²,254 kWh/m²/an,,20250526024586,26/05/2035,,pas d'application,Information non communiquée,Information non communiquée,21 m²,,2,15 m²,,Non,Non,Non,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,6 m²,,,,,,,180 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1480/tubize/vbc79063,VBC79063,Appartement à vendre,235000,,1480 Tubize,Nouveau,2018,A l’acte,1,66 m²,Non,,,,Equipée,1,1,Gaz,Oui,,2,,,Oui,,94 kWh/m²/an,6117 kWh/an,,,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,,2,2,8 m²,,,,,,,,,1,12 m²,Américaine,,8 m²,Double vitrage,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1480/tubize/vbc78987,VBC78987,Villa à vendre,450000,,1480 Tubize,Excellent,1974,,4,200 m²,Non,,Oui,2,Equipée,2,2,Mazout,Non,,4,1,Oui,Oui,957 m²,436 kWh/m²/an,80661 kWh/an,,,,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,20 m²,,1,28 m²,,,Oui,,Oui,,,,1,15 m²,Américaine,8 m²,,Double vitrage,Non,Oui,,Oui,Non,,,,15 m²,2,,Sud,,,,,18 m²,17 m²,,770 m²,20 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1480/tubize/vbc77993,VBC77993,Appartement à vendre,298000,,1480 Tubize,Normal,2008,,3,120 m²,Non,Non,Oui,1,Super équipée,1,1,Gaz,Oui,,2,,Oui,Oui,,357 kWh/m²/an,,20170407008990,07/04/2027,,"oui, attestation conforme",Information non communiquée,Information non communiquée,50 m²,,2,15 m²,,Non,Non,Non,Non,Non,Non,Non,1,,,,,,,,Oui,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1480/clabecq/vbc75745,VBC75745,Maison à vendre,425000,,1480 Clabecq,Normal,1959,,3,150 m²,Non,Non,Oui,1,Semi-équipée,1,2,,Non,Sud,3,2,Oui,Oui,611 m²,63 kWh/m²/an,,20250220020674,20/02/2035,,"oui, attestation non conforme",Information non communiquée,Information non communiquée,50 m²,,2,30 m²,,Non,Non,Non,Non,Non,Non,Non,,,,,,,,,Oui,Oui,,,,,,,,,8 m²,,,,,,,431 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1480/saintes/vbc75846,VBC75846,Maison à vendre,458061,,1480 Saintes,Nouveau,,,3,158 m²,,,Oui,1,,1,2,,,,4,,Oui,,1074 m²,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11 m,,,,,,,11 m,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1480/tubize/vbc75470,VBC75470,Appartement à vendre,250000,,1480 Tubize,Nouveau,2015,,2,85 m²,Non,,,,Equipée,1,1,Gaz,Non,,,1,,Oui,,81 kWh/m²/an,6896 kWh/an,,,16,"oui, attestation conforme",Information non communiquée,Information non communiquée,35 m²,,1,3 m²,,,,,,,,,1,14 m²,Américaine,,,Double vitrage,,,,,Non,,,,12 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1480/tubize/vbc75169,VBC75169,Maison à vendre,460000,,1480 Tubize,Normal,2001,,3,120 m²,Non,Oui,Oui,1,Semi-équipée,,2,,Non,Sud-ouest,4,2,Oui,Oui,900 m²,470 kWh/m²/an,,20250515012289,15/05/2035,121,"oui, attestation non conforme",Information non communiquée,Information non communiquée,35 m²,,,17 m²,,Non,Non,Non,Non,Non,Non,Non,1,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248 m²,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1480/tubize/vbc75134,VBC75134,Maison à vendre,320000,,1480 Tubize,Normal,1940,,4,170 m²,Non,Oui,,,Super équipée,1,1,Gaz,Non,Sud,2,,Oui,Oui,314 m²,234 kWh/m²/an,,20230825010142,25/08/2033,,"oui, attestation non conforme",Information non communiquée,Information non communiquée,,,1,,,Non,Non,Non,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1480/tubize/vbc74972,VBC74972,Villa à vendre,275000,,1480 Tubize,À rénover,1975,,3,120 m²,Non,,Oui,1,Semi-équipée,1,1,,Non,,3,,Oui,Oui,685 m²,714 kWh/m²/an,84888 kWh/an,,,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,,,,15 m²,,,,,,,,,1,15 m²,Kitchenette,,,,Oui,,,,Non,,,,13 m²,,,,,,,,11 m²,,,400 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/1480/tubize/vbc74830,VBC74830,Rez-de-chaussée à vendre,219000,Boulevard Georges Deryck 37 04,1480 Tubize,Normal,2007,A l’acte,2,89 m²,Non,,,,Semi-équipée,1,1,,Oui,,,,,Oui,,336 kWh/m²/an,29717 kWh/an,,02/05/2035,87,"oui, attestation conforme",Risque moyen,Information non communiquée,28 m²,,,6 m²,,Non,,,,,,,1,10 m²,Kitchenette,8 m²,,Double vitrage,Oui,,,,Non,,Oui,,13 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1480/tubize/vbc73755,VBC73755,Maison à vendre,360000,,1480 Tubize,Normal,1920,,5,250 m²,Non,,Oui,2,Semi-équipée,1,2,Gaz,Non,,2,,Oui,Oui,307 m²,216 kWh/m²/an,,20250316008411,,,pas d'application,Information non communiquée,Information non communiquée,40 m²,,2,15 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/1480/tubize/vbc72710,VBC72710,Duplex à vendre,320000,,1480 Tubize,,,,2,105 m²,,Non,Oui,1,,1,,Non specifié,,,4,,Oui,Oui,,138 kWh/m²/an,,20160712505135,,25,,Information non communiquée,Information non communiquée,45 m²,0,,60 m²,,Non,Non,Non,Non,Non,Non,Non,1,,,,,,,,,,,,,,,1,,,,,,,,,,200 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1480/tubize/vbc71966,VBC71966,Maison à vendre,285000,,1480 Tubize,,,A l’acte,3,,,Oui,Oui,,Equipée,1,,,,,4,,Oui,Oui,,515 kWh/m²/an,71792 kWh/an,,12/03/2035,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,Américaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1480/tubize/vbc71354,VBC71354,Appartement à vendre,265000,,1480 Tubize,,2015,A l’acte,1,90 m²,Non,Non,,,,,1,Gaz,Non,,2,1,Oui,Oui,,124 kWh/m²/an,,RWPEB-030239,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,40 m²,,1,25 m²,,Non,Non,Non,Non,Non,Non,Non,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1480/tubize/vbc71107,VBC71107,Maison à vendre,380000,,1480 Tubize,Normal,1976,,3,200 m²,Non,Non,Oui,2,Semi-équipée,2,2,Gaz,Non,Est,4,4,Oui,Oui,1664 m²,235 kWh/m²/an,,20240612008609,12/06/2034,,pas d'application,Information non communiquée,Information non communiquée,40 m²,,1,30 m²,,Non,Non,Non,Non,Non,Non,Non,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1480/tubize/vbc69404,VBC69404,Maison à vendre,235000,,1480 Tubize,À rénover,1900,A l’acte,5,238 m²,Non,Oui,,,Semi-équipée,1,,Gaz,Non,,3,,Oui,Oui,422 m²,422 kWh/m²/an,100720 kWh/an,,28/04/2035,77,"oui, attestation non conforme",Pas de risque d’inondation,Riveraine d’une zone inondable délimitée,33 m²,,,20 m²,,Non,Oui,,Oui,,,,,11 m²,Kitchenette,15 m²,,Simple vitrage,Non,Oui,Oui,Oui,,,,,12 m²,,,Est,,,,,16 m²,8 m²,10 m²,300 m²,,,,,Non,Non,Non,,,Est,,,,,,,,Non,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1480/tubize/vbc68777,VBC68777,Maison à vendre,375000,,1480 Tubize,Normal,1971,A l’acte,3,122 m²,Non,,Oui,1,Equipée,1,2,Gaz,Non,,3,1,Oui,Oui,612 m²,234 kWh/m²/an,28444 kWh/an,,02/04/2035,43,"oui, attestation non conforme",Pas de risque d’inondation,Inondable délimitée,28 m²,,1,35 m²,,Non,,,Oui,,,,1,11 m²,Américaine,8 m²,,Double vitrage,Non,Oui,Oui,Oui,,,,,12 m²,1,,Est,,,,,17 m²,,,442 m²,28 m²,,,,Non,Non,Non,,,Est,,,,,04/04/2025,,,Non,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1480/tubize/vbc58889,VBC58889,Maison à vendre,299000,Route Provinciale 43,1480 Tubize,Excellent,,A l’acte,3,190 m²,Non,Oui,,,Super équipée,1,2,,Non,,2,2,,,127 m²,146 kWh/m²/an,27868 kWh/an,,18/06/2030,28,"oui, attestation conforme",Risque élevé,Information non communiquée,31 m²,,3,,,Non,,,,,,,1,17 m²,,14 m²,,Double vitrage,Oui,Oui,Oui,Oui,Non,,,,15 m²,,,,,,,7 m,18 m²,,,,,,7 m,,Oui,Oui,Non,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1480/tubize/vbc65686,VBC65686,Maison à vendre,219000,Drève des Pinsons 6,1480 Tubize,À rénover,1965,A l’acte,2,100 m²,Non,Oui,,,,1,2,Gaz,Non,,2,,Oui,Oui,190 m²,382 kWh/m²/an,42217 kWh/an,,16/04/2035,72,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,22 m²,,1,,,,Oui,,,,,,,10 m²,,19 m²,3 m²,,,Oui,Oui,Oui,Non,,,,11 m²,,,,6 m²,,,,,,,100 m²,,,,,,,,,,,Oui,,,,04/11/2025,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1480/tubize/vbc65202,VBC65202,Appartement à vendre,189000,,1480 Tubize,,1995,A l’acte,2,75 m²,Non,,,,,1,1,,Oui,,,,Non,Oui,,231 kWh/m²/an,18074 kWh/an,20250122010790,22/01/2035,,"non, pas d'attestation",Information non communiquée,Information non communiquée,36 m²,2,4,5 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/loft/a-vendre/1480/tubize/vbc64736,VBC64736,Loft à vendre,275000,,1480 Tubize,Excellent,2017,A l’acte,2,100 m²,Non,,,,Super équipée,1,1,,Oui,,2,,,,,52 kWh/m²/an,5256 kWh/an,,11/06/2027,,"oui, attestation conforme",Pas de risque d’inondation,Inondable délimitée,44 m²,1,4,,,Non,Oui,,Oui,,,,1,13 m²,,11 m²,,Double vitrage,Oui,Oui,Oui,Oui,Non,5 m²,,,10 m²,,,,,,,,,,,,,,,,Non,Non,Non,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1480/tubize/vbc64627,VBC64627,Appartement à vendre,225000,,1480 Tubize,Normal,2011,A l’acte,1,68 m²,Non,,,,,1,1,Gaz,Non,,2,,Oui,Oui,,240 kWh/m²/an,16381 kWh/an,,27/03/2035,45,"oui, attestation conforme",Pas de risque d’inondation,Inondable délimitée,,1,3,19 m²,,Oui,Oui,,Oui,,,,1,9 m²,,,,Double vitrage,Non,Oui,Oui,Oui,Non,11 m²,,,,,,Est,,,,,,,,105 m²,,,,,Non,Non,Non,,,Est,,,,,,,,Non,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1480/tubize/vbc62938,VBC62938,Maison à vendre,475000,,1480 Tubize,À rénover,,A l’acte,5,200 m²,Non,Oui,Oui,2,,1,2,Mazout,Non,,4,2,Oui,Oui,,288 kWh/m²/an,,20250320016219,20/03/2035,,pas d'application,Information non communiquée,Information non communiquée,50 m²,,2,40 m²,,Non,Non,Non,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1480/tubize/vbc32996,VBC32996,Maison à vendre,549000,Rue de l'Aurore 24,1480 Tubize,Normal,1977,A l’acte,4,266 m²,Non,,Oui,1,,3,3,Mazout,Non,Sud,4,2,Oui,Oui,680 m²,282 kWh/m²/an,43001 kWh/an,,03/02/2035,10632,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,59 m²,,1,12 m²,,Non,,,Oui,,,,,17 m²,,20 m²,5 m²,Double vitrage,,,,,Non,,,,14 m²,1,,Nord,8 m²,,,,12 m²,9 m²,,,33 m²,,,,,,,,,Sud-ouest,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/1480/tubize/vbc32995,VBC32995,Immeuble mixte à vendre,549000,Rue de l'Aurore 24,1480 Tubize,Normal,1977,A l’acte,4,266 m²,Non,,Oui,1,,3,3,Mazout,Non,Sud,4,2,Oui,Oui,680 m²,282 kWh/m²/an,43001 kWh/an,,03/02/2035,10632,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,59 m²,,1,12 m²,,,,,Oui,,,,,17 m²,,20 m²,5 m²,Double vitrage,,,,,Non,,,,14 m²,1,,Nord,8 m²,,,,12 m²,9 m²,,,33 m²,,,,,,,,,Sud-ouest,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1480/tubize/vbc62049,VBC62049,Maison à vendre,449000,,1480 Tubize,Normal,,A l’acte,4,188 m²,Non,,Oui,1,Super équipée,1,2,Air pulsé,Non,Sud-ouest,4,2,Oui,Oui,1014 m²,152 kWh/m²/an,28569 kWh/an,,21/03/2035,39,"oui, attestation conforme",Information non communiquée,Information non communiquée,35 m²,,,30 m²,,Non,Oui,Oui,Oui,,,,,15 m²,,13 m²,,Double vitrage,Non,Oui,,Oui,Non,,,,15 m²,1,Oui,Nord-est,,,,,11 m²,13 m²,,1014 m²,40 m²,,,,,,,,Oui,Nord-est,Oui,,,Oui,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/1480/tubize/vbc60795,VBC60795,Immeuble mixte à vendre,199000,,1480 Tubize,À rénover,1960,Immédiatement,4,195 m²,Non,Oui,,,Equipée,2,2,Gaz,Non,,3,,,Oui,190 m²,662 kWh/m²/an,662 kWh/an,,,121,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,,,2,4 m²,,,Oui,,,,,,2,16 m²,Américaine,,,Double vitrage,Non,,,,Non,,,,16 m²,,,,,,,,14 m²,12 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1480/tubize/vbc60195,VBC60195,Appartement à vendre,130000,,1480 Tubize,Normal,,,1,55 m²,Non,,,,Super équipée,1,1,Gaz,Non,,2,,Non,Non,,290 kWh/m²/an,17440 kWh/an,20241014002166,14/10/2034,53,"oui, attestation conforme",Information non communiquée,Information non communiquée,25 m²,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1480/tubize/rbn01830,RBN01830,Appartement à vendre,299000,Rue de la L?gion 8 103,1480 Tubize,,2021,,2,94 m²,,,Oui,1,,1,1,,Oui,,3,,,Oui,,54 kWh/m²/an,,20210312508275,,,"non, pas d'attestation",Information non communiquée,Information non communiquée,,0,,,,,,,,,,,,,,,,,,,Oui,,,,Oui,,,,,,,,,,,,,,,,,,Oui,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/1480/tubize/vbc59671,VBC59671,Immeuble mixte à vendre,220000,,1480 Tubize,Normal,,,2,225 m²,Non,Non,,,Semi-équipée,,5,Gaz,Non,,2,,,,190 m²,151 kWh/m²/an,,20250122010138,22/01/2035,,pas d'application,Information non communiquée,Information non communiquée,45 m²,,1,,,Non,Non,Non,Non,Non,Non,Non,1,,,,,,,,,,,,,,,,,,,,,5 m,,,,,,,,36 m,,,,,,,,,190 m²,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1480/tubize/vbc58557,VBC58557,Maison à vendre,295000,,1480 Tubize,Normal,1937,A l’acte,3,193 m²,Non,Oui,,,Semi-équipée,1,2,Gaz,Non,,2,,Oui,Oui,290 m²,313 kWh/m²/an,60309 kWh/an,,25/03/2035,60,"oui, attestation conforme",Pas de risque d’inondation,Inondable délimitée,30 m²,,2,30 m²,,Non,Oui,,Oui,,,,1,24 m²,Kitchenette,,,Double vitrage,Non,Oui,Oui,Oui,Non,49 m²,,,13 m²,,,Ouest,,,,,20 m²,,,120 m²,10 m²,,,,Non,Non,Non,,,Ouest,,,,,08/02/2013,,,Non,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1480/tubize/vbc58496,VBC58496,Maison à vendre,379000,rue de la paix 20,1480 Tubize,À rénover,1953,A l’acte,5,177 m²,Non,Oui,Oui,,,1,2,Gaz,Non,Nord-ouest,3,,Oui,Oui,544 m²,398 kWh/m²/an,70472 kWh/an,,02/04/2035,74,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,,,2,50 m²,,,,,,,,,,22 m²,,,5 m²,Double vitrage,,Oui,,Oui,Non,,,,18 m²,,,Sud-est,,,,,15 m²,13 m²,9 m²,230 m²,,,,,,,,,,Sud-est,,,,,,,,,,,,,,,,,Oui,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1480/tubize/vbc58404,VBC58404,Maison à vendre,290000,,1480 Tubize,À rénover,1970,A l’acte,3,121 m²,Non,,Oui,1,Super équipée,,1,Mazout,Non,,3,1,Oui,Oui,,381 kWh/m²/an,53875 kWh/an,20250326040852,26/06/2035,,pas d'application,Information non communiquée,Information non communiquée,52 m²,,2,35 m²,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,508 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1480/tubize/vbc52759,VBC52759,Maison à vendre,295000,,1480 Tubize,,1994,A l’acte,3,130 m²,Non,,Oui,1,,1,1,Mazout,Non,,2,1,Non,Oui,90 m²,315 kWh/m²/an,38387 kWh/an,20250305002774,05/03/2035,,"oui, attestation conforme",Information non communiquée,Information non communiquée,42 m²,,2,15 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/loft/a-vendre/1480/tubize/vbc52165,VBC52165,Loft à vendre,285000,,1480 Tubize,Excellent,2017,A l’acte,2,110 m²,Non,,,,Super équipée,1,1,,Oui,,2,,,,,63 kWh/m²/an,6978 kWh/an,,22/02/2031,14,"oui, attestation conforme",Pas de risque d’inondation,Inondable délimitée,48 m²,2,3,,,Non,,,Oui,,,,1,12 m²,,,,Double vitrage,Oui,Oui,Oui,Oui,Non,,Oui,,10 m²,,,,,,,,,,,,48 m²,,,,Non,Non,Non,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/1480/tubize/vbc50351,VBC50351,Duplex à vendre,250000,Chaussée d'Hondzocht 19 302,1480 Tubize,Normal,2015,A l’acte,2,85 m²,,,,,,1,1,Gaz,Non,,2,,,Oui,,109 kWh/m²/an,9947 kWh/an,,27/06/2027,20,"oui, attestation conforme",Information non communiquée,Information non communiquée,31 m²,3,,,,Non,,,,,,,,20 m²,,,6 m²,Double vitrage,Non,Oui,Oui,Oui,Non,,Oui,,17 m²,,,Sud-ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/1480/tubize/vbc50350,VBC50350,Duplex à vendre,270000,Chaussée d'Hondzocht 19 301,1480 Tubize,Normal,2015,,2,105 m²,,,,,,1,1,Gaz,Non,,2,,,Oui,,126 kWh/m²/an,13690 kWh/an,,27/06/2027,23,"oui, attestation conforme",Information non communiquée,Information non communiquée,40 m²,3,,,,Oui,,,,,,,,18 m²,,,10 m²,Double vitrage,Non,Oui,Oui,Oui,Non,,Oui,,16 m²,,,Sud-ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1480/tubize/vbc50348,VBC50348,Appartement à vendre,210000,Chaussée d'Hondzocht 19 102,1480 Tubize,Normal,2015,,1,60 m²,,,,,,1,1,Gaz,Non,,2,,,,,123 kWh/m²/an,8102 kWh/an,,27/06/2027,22,"oui, attestation conforme",Information non communiquée,Information non communiquée,30 m²,1,,,,Oui,,,,,,,,17 m²,,,6 m²,Double vitrage,Non,Oui,Oui,Oui,Non,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1480/tubize/vbc50347,VBC50347,Appartement à vendre,235000,Chaussée d'Hondzocht 19,1480 Tubize,Normal,2015,,2,75 m²,,,,,,1,1,Gaz,Non,,2,,,,,99 kWh/m²/an,8399 kWh/an,,27/06/2037,18,"oui, attestation conforme",Information non communiquée,Information non communiquée,40 m²,1,,,,Oui,,,,,,,,15 m²,,,6 m²,Double vitrage,Non,Oui,Oui,Oui,Non,,Oui,,10 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/1480/tubize/vbc50346,VBC50346,Duplex à vendre,265000,Chaussée d'Hondzocht 97 301,1480 Tubize,Normal,2010,,3,117 m²,,,,,,1,1,Gaz,Non,,2,,,Oui,,129 kWh/m²/an,14154 kWh/an,,24/09/2031,24,"oui, attestation conforme",Information non communiquée,Information non communiquée,32 m²,3,,,,Oui,,,,,,,,15 m²,,,5 m²,Double vitrage,Non,Oui,Oui,Oui,Non,,Oui,,13 m²,,,Sud-ouest,,,,,20 m²,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,
